OR6C6,ENSG00000188324
NSMCE1-DT,ENSG00000245888
OR6C69P,ENSG00000213451
AC026401.1,ENSG00000257769
LMO1,ENSG00000166407
AC008543.5,ENSG00000267646
RANP1,ENSG00000229038
BX323014.1,ENSG00000224436
WRNIP1,ENSG00000124535
LRRC63,ENSG00000173988
NSMCE1,ENSG00000169189
HLA-E,ENSG00000206493
SF3B5,ENSG00000169976
WFIKKN1,ENSG00000127578
MRPL42P3,ENSG00000219297
TMPRSS11BNL,ENSG00000250026
GBF1,ENSG00000107862
HCG20,ENSG00000238216
LINC01655,ENSG00000227925
ABITRAMP1,ENSG00000251106
RAB40C,ENSG00000197562
AC007292.1,ENSG00000267980
STX11,ENSG00000135604
FTLP10,ENSG00000250426
KIR2DS3,ENSG00000278306
AC011495.2,ENSG00000268636
GU182339.2,ENSG00000275500
BX571801.1,ENSG00000237890
RRAS,ENSG00000126458
BX248321.1,ENSG00000229126
KIR3DS1,ENSG00000274465
PABPN1,ENSG00000100836
AL389925.1,ENSG00000228523
AC110794.1,ENSG00000248249
CNOT4P1,ENSG00000236704
SERPINH1P1,ENSG00000229207
GAB3,ENSG00000160219
GPM6A,ENSG00000150625
AC113194.1,ENSG00000272457
TPT1P4,ENSG00000217027
AL161937.1,ENSG00000234698
AC006362.1,ENSG00000261778
TMEM178B,ENSG00000261115
HCG22,ENSG00000237093
AL024474.1,ENSG00000216475
HMSD,ENSG00000221887
AC010336.1,ENSG00000214248
LRRC8E,ENSG00000171017
TCF19,ENSG00000234674
AL136452.1,ENSG00000228997
AC005692.2,ENSG00000261629
LILRP1,ENSG00000276526
NDUFB10P2,ENSG00000261624
PTPN23,ENSG00000076201
AC005692.3,ENSG00000285841
AC005692.1,ENSG00000204990
AL353193.1,ENSG00000225116
LILRP2,ENSG00000275462
DYNAP,ENSG00000178690
AC092894.1,ENSG00000243081
AC009802.1,ENSG00000283667
HNRNPA1P30,ENSG00000233780
SERPINB8,ENSG00000166401
FZD4-DT,ENSG00000246523
SCAF1,ENSG00000126461
AC104978.1,ENSG00000238149
FO681492.1,ENSG00000277758
AK6P1,ENSG00000256614
ZNF970P,ENSG00000258368
NUPR1,ENSG00000176046
AC079779.1,ENSG00000227061
BTLA,ENSG00000186265
AK6P2,ENSG00000257173
ZNF440,ENSG00000171295
CCNL2,ENSG00000221978
RPS12P27,ENSG00000240435
CXXC5,ENSG00000171604
AC020978.5,ENSG00000262160
KCNH5,ENSG00000140015
EPHB4,ENSG00000196411
CD44-AS1,ENSG00000255443
DUS2,ENSG00000167264
ATG5,ENSG00000057663
ZNF804B,ENSG00000182348
RGPD5,ENSG00000015568
AC245041.1,ENSG00000273760
NPY4R2,ENSG00000264717
SIPA1L2,ENSG00000116991
TEX47,ENSG00000164645
AL049829.1,ENSG00000240131
H3P37,ENSG00000270433
ZMYND8,ENSG00000101040
BCL2L2,ENSG00000129473
AC245041.2,ENSG00000276850
CD53,ENSG00000143119
GGT1,ENSG00000286070
CXXC5-AS1,ENSG00000250635
RPSAP57,ENSG00000267524
AC007673.1,ENSG00000267311
RAB27B,ENSG00000041353
KIR2DS1,ENSG00000276327
HEATR5B,ENSG00000008869
NSL1,ENSG00000117697
GU182339.3,ENSG00000275795
KIR2DL4,ENSG00000275732
AC073878.1,ENSG00000261570
AC073878.2,ENSG00000261797
FCF1P2,ENSG00000228638
MRPS18AP1,ENSG00000229759
AC004918.1,ENSG00000244701
AC004918.5,ENSG00000270157
NME6,ENSG00000172113
DENND11,ENSG00000257093
AC091887.1,ENSG00000251556
RNF212B,ENSG00000215277
POU5F1,ENSG00000237582
LRRC75B,ENSG00000178026
AC098848.1,ENSG00000267112
AC008543.4,ENSG00000267089
FAM25C,ENSG00000276430
AC020951.1,ENSG00000278897
ZNF439,ENSG00000171291
AGK,ENSG00000006530
LARS1,ENSG00000133706
LINC02569,ENSG00000236934
LINC01273,ENSG00000231742
LINC01745,ENSG00000225919
AC021755.3,ENSG00000275636
BCL2L12,ENSG00000126453
ZNF69,ENSG00000198429
AL442067.3,ENSG00000286416
C12orf71,ENSG00000214700
AGAP12P,ENSG00000265018
VEGFD,ENSG00000165197
SNRPD3,ENSG00000100028
AC092747.3,ENSG00000271418
CEBPB-AS1,ENSG00000277449
AC092747.2,ENSG00000256625
AC009955.1,ENSG00000228973
BCL2L2-PABPN1,ENSG00000258643
AC092747.1,ENSG00000256226
CEBPB,ENSG00000172216
AL080284.1,ENSG00000224605
LINC01744,ENSG00000236497
CASC6,ENSG00000224944
MTATP6P25,ENSG00000262095
B3GALNT1,ENSG00000169255
TMPRSS11B,ENSG00000185873
MTND4LP19,ENSG00000219087
AL442067.1,ENSG00000276573
MTCO1P56,ENSG00000220340
RAP2A,ENSG00000125249
MMP9,ENSG00000100985
SLC12A9,ENSG00000146828
AL442067.2,ENSG00000276704
PSD2-AS1,ENSG00000249131
AL360270.2,ENSG00000261654
GGT1,ENSG00000100031
PPP1R3E,ENSG00000235194
AC008667.1,ENSG00000249526
OR6C1,ENSG00000205330
NDUFA10,ENSG00000130414
AL360270.1,ENSG00000232811
AL360270.3,ENSG00000273010
HNRNPCP8,ENSG00000254748
LRIF1,ENSG00000121931
OR6C3,ENSG00000205329
OR6C7P,ENSG00000257757
RPL14,ENSG00000188846
IRF1,ENSG00000125347
RLIMP2,ENSG00000237278
AC010336.4,ENSG00000268149
OR6C75,ENSG00000187857
LRIG2,ENSG00000198799
MAP2K7,ENSG00000076984
OR6C71P,ENSG00000203408
OR6C66P,ENSG00000233606
MYH9,ENSG00000100345
AC005696.4,ENSG00000277200
AC007551.2,ENSG00000274328
KIR2DL5A,ENSG00000278116
KIR2DL1,ENSG00000276820
NAT10,ENSG00000135372
KIR2DL5B,ENSG00000275937
BMF,ENSG00000104081
KIR3DP1,ENSG00000277835
HOMEZ,ENSG00000215271
IGHVII-26-2,ENSG00000282452
AL136455.1,ENSG00000225191
IGHV7-27,ENSG00000282267
SLC12A5,ENSG00000124140
AC104457.2,ENSG00000223906
AL589990.1,ENSG00000228086
AL355798.1,ENSG00000284951
BCAS2P2,ENSG00000234332
VAMP3,ENSG00000049245
OR2T1,ENSG00000275244
RPSAP76,ENSG00000235332
AL445222.2,ENSG00000271833
OR2T7,ENSG00000281395
OR2T2,ENSG00000276821
GARNL3,ENSG00000136895
OR2T3,ENSG00000278377
SLC9B1P2,ENSG00000214329
OR2T5,ENSG00000273827
METTL21C,ENSG00000139780
Z98884.2,ENSG00000269925
RABEPK,ENSG00000136933
PTCHD3P1,ENSG00000274985
AC020765.1,ENSG00000271495
SVIL-AS1,ENSG00000224597
BMF-AS1,ENSG00000259409
hsa-mir-1253,ENSG00000272920
CCDC92B,ENSG00000261963
SGF29,ENSG00000176476
PSMA6P4,ENSG00000271625
AL359502.1,ENSG00000226134
AL359502.2,ENSG00000286544
AC097537.1,ENSG00000249106
RPL7AP61,ENSG00000233291
AL356580.1,ENSG00000270725
TNNT3,ENSG00000130595
AC098799.3,ENSG00000250642
AC098799.1,ENSG00000248639
AL161911.1,ENSG00000270917
AC098799.2,ENSG00000249531
AL139801.1,ENSG00000287863
KIR2DL2,ENSG00000275960
LINC00563,ENSG00000261097
APOOP4,ENSG00000248122
SERPING1,ENSG00000149131
STK38L,ENSG00000211455
IL4R,ENSG00000077238
HAL,ENSG00000084110
AC019322.5,ENSG00000274966
ACTR3BP2,ENSG00000226481
C1orf35,ENSG00000143793
AC020765.2,ENSG00000275441
ATP6V1G3,ENSG00000263014
ZNF589,ENSG00000164048
AL022067.1,ENSG00000269919
CCDC130,ENSG00000104957
CHEK2P3,ENSG00000234898
PRDM1,ENSG00000057657
AC128677.1,ENSG00000235147
AL157402.4,ENSG00000262375
GOLGA8R,ENSG00000186399
HLTF,ENSG00000071794
AC008667.3,ENSG00000251387
AC008667.4,ENSG00000271792
SVIL,ENSG00000197321
PSD2,ENSG00000146005
IGKV1OR2-2,ENSG00000223816
Z82215.1,ENSG00000287269
AC026273.1,ENSG00000286156
SLC12A9-AS1,ENSG00000236305
HSPA5,ENSG00000044574
RAD50,ENSG00000113522
GPD1L,ENSG00000152642
AL031674.1,ENSG00000232294
NUDT2,ENSG00000164978
AC005081.1,ENSG00000287815
IRF3,ENSG00000126456
NOTCH4,ENSG00000223355
ZNF619,ENSG00000177873
AC019322.4,ENSG00000271333
AL845331.3,ENSG00000261522
GDA,ENSG00000119125
KIR3DL3,ENSG00000274511
AC127502.2,ENSG00000270055
AC127502.3,ENSG00000283345
AC127502.1,ENSG00000215302
MYL4,ENSG00000198336
AL845331.2,ENSG00000259916
AC094019.2,ENSG00000236732
OR7E100P,ENSG00000242525
AC092692.1,ENSG00000279349
BMS1P7,ENSG00000270025
AL354710.2,ENSG00000239705
PPIAP27,ENSG00000234363
PTPN20CP,ENSG00000278561
NDUFB8P2,ENSG00000270264
CNN2P11,ENSG00000237383
AL845331.1,ENSG00000227265
TUBD1,ENSG00000108423
NRXN2-AS1,ENSG00000237410
RPS6P22,ENSG00000262159
CHCHD7,ENSG00000170791
CNN2P8,ENSG00000213355
NRXN2,ENSG00000110076
AC068305.3,ENSG00000262036
IL12RB2,ENSG00000081985
AC026150.3,ENSG00000260784
AC068305.4,ENSG00000262592
RELA-DT,ENSG00000285533
AC073464.2,ENSG00000234837
TNS3,ENSG00000136205
TAS2R7,ENSG00000274327
LINC01501,ENSG00000229613
AC026150.2,ENSG00000260693
PBRM1,ENSG00000163939
AC114811.2,ENSG00000260641
TAS2R8,ENSG00000277316
KIR2DS2,ENSG00000278300
AC114811.1,ENSG00000249764
BTF3P13,ENSG00000227118
CYP4F32P,ENSG00000223564
AL133247.1,ENSG00000228563
SRD5A2,ENSG00000277893
TAS2R9,ENSG00000273713
AC073464.1,ENSG00000232502
SNX18P14,ENSG00000235571
TUSC2,ENSG00000114383
AL133247.2,ENSG00000270422
Z69890.1,ENSG00000206168
MYORG,ENSG00000164976
IFNGR2,ENSG00000262795
LINC01946,ENSG00000223647
ZNF620,ENSG00000177842
AK2P2,ENSG00000242272
KRT18P52,ENSG00000237007
HYAL2,ENSG00000068001
AL121652.1,ENSG00000273165
AC010336.2,ENSG00000260500
TGFBR3L,ENSG00000260001
GPSM3,ENSG00000234243
AC087439.1,ENSG00000253358
PIP4P2,ENSG00000155099
AC245078.3,ENSG00000282675
TAS2R46,ENSG00000278111
AC245078.1,ENSG00000277454
AL590635.1,ENSG00000219867
MAP10,ENSG00000212916
PRH1,ENSG00000277823
AC106739.1,ENSG00000274092
AL122003.2,ENSG00000286774
AL161420.1,ENSG00000275919
AL590814.2,ENSG00000285961
RPL5P19,ENSG00000220553
AC021755.1,ENSG00000259239
AL133457.1,ENSG00000261038
CCNT2P1,ENSG00000225672
AL359987.1,ENSG00000288101
GOLGA2P2Y,ENSG00000239533
LINC02531,ENSG00000220908
ATF1P1,ENSG00000219387
LINC02474,ENSG00000228437
TAS2R20,ENSG00000282612
AC008770.3,ENSG00000267274
LINC02257,ENSG00000238042
TAS2R64P,ENSG00000282079
AC008770.2,ENSG00000267179
AC006518.5,ENSG00000282174
TXNP3,ENSG00000234388
TAS2R63P,ENSG00000282293
TAS2R19,ENSG00000278307
AC018802.2,ENSG00000287308
TAS2R14,ENSG00000276541
AC018802.1,ENSG00000287036
AL450263.2,ENSG00000229369
IGHV4-28,ENSG00000282726
AC087222.1,ENSG00000262663
TAS2R15P,ENSG00000276217
UBE2Q2P4Y,ENSG00000225491
AC245166.1,ENSG00000282702
ZNF763,ENSG00000197054
TAS2R43,ENSG00000282537
LINC00265-2P,ENSG00000224827
TAS2R13,ENSG00000277254
FTLP17,ENSG00000228347
B3GNTL1,ENSG00000175711
AC092506.1,ENSG00000215869
CICP2,ENSG00000233740
AC020978.8,ENSG00000279621
AC006518.6,ENSG00000282363
LINC00266-2P,ENSG00000248792
BMX,ENSG00000102010
SMIM10L1,ENSG00000281930
AC020978.4,ENSG00000261469
AC020978.6,ENSG00000262514
IGHV3-30,ENSG00000282777
AC020978.7,ENSG00000263276
AC245078.2,ENSG00000282546
LINC02335,ENSG00000278630
PRR4,ENSG00000282269
DPEP2NB,ENSG00000263201
TTLL1,ENSG00000100271
AL354821.1,ENSG00000274090
IGHVII-30-1,ENSG00000282136
IGHV3-30-2,ENSG00000282356
AC010978.1,ENSG00000235522
AC004801.5,ENSG00000258203
ESRP2,ENSG00000103067
ZNF700,ENSG00000196757
AC004801.3,ENSG00000257955
NCK2,ENSG00000071051
AC004801.4,ENSG00000257985
C9orf24,ENSG00000164972
AC234301.4,ENSG00000282404
AC004801.6,ENSG00000276814
HNF4GP1,ENSG00000228611
AC234301.6,ENSG00000282761
AC068531.2,ENSG00000248895
AL591888.1,ENSG00000285981
SUMO2P17,ENSG00000248278
CALM1,ENSG00000198668
AC002383.1,ENSG00000227863
AL138997.1,ENSG00000286709
AC068234.3,ENSG00000276790
IGHV3-29,ENSG00000281983
IGHV3-33,ENSG00000282642
ATP5MC1,ENSG00000159199
ITGB3,ENSG00000259207
SPATA2P1,ENSG00000228319
AL122003.1,ENSG00000232175
AC234301.2,ENSG00000281959
DGKD,ENSG00000077044
KIF5A,ENSG00000155980
CDK4P1,ENSG00000225036
AC234301.1,ENSG00000278082
AC234301.5,ENSG00000282595
SLC12A5-AS1,ENSG00000204044
CLUHP8,ENSG00000258278
PRR20A,ENSG00000204919
AC010969.1,ENSG00000188525
AC009505.1,ENSG00000234162
AC079460.2,ENSG00000287442
LINC02758,ENSG00000248990
GRHL1,ENSG00000134317
SFTA1P,ENSG00000225383
AC012005.1,ENSG00000279274
TUBB8P5,ENSG00000254381
TAS2R50,ENSG00000276167
PRR20C,ENSG00000229665
TMEM50B,ENSG00000263160
TAS2R10,ENSG00000277238
CTTNBP2NL,ENSG00000143079
TAS2R31,ENSG00000282256
AFM,ENSG00000079557
PRH2,ENSG00000275679
PRR20B,ENSG00000204918
AC087439.2,ENSG00000254219
TAS2R30,ENSG00000274699
AC234301.3,ENSG00000282150
C3orf36,ENSG00000288547
HNRNPA3P7,ENSG00000253119
IGHVII-33-1,ENSG00000282552
IGHV3-33-2,ENSG00000282526
ANKRD20A8P,ENSG00000229089
IGHV4-34,ENSG00000276491
RPP30,ENSG00000148688
FAM114A2,ENSG00000055147
KIR3DP1,ENSG00000278157
AL137191.1,ENSG00000259093
IGHV7-34-1,ENSG00000282123
PARP1P2,ENSG00000258995
IGHV3-35,ENSG00000282104
EFCAB13,ENSG00000178852
OR7E39P,ENSG00000273252
RBMY2XP,ENSG00000234399
SLC25A51P1,ENSG00000281567
LINC02742,ENSG00000249867
UNC93B2,ENSG00000155070
LINC01676,ENSG00000230768
TTTY17B,ENSG00000227439
OR2BH1P,ENSG00000272882
ADH5P4,ENSG00000277364
AC117372.2,ENSG00000257292
AL356432.5,ENSG00000280814
TRIM60P5Y,ENSG00000224210
GOLGA8Q,ENSG00000178115
AC090791.1,ENSG00000254526
NF1P12,ENSG00000258360
PIR,ENSG00000087842
NCBP3,ENSG00000074356
MRPL20-AS1,ENSG00000224870
IGHV3-36,ENSG00000281986
IGHV3-37,ENSG00000281973
SOWAHCP5,ENSG00000278631
C12orf42,ENSG00000179088
MRPL20,ENSG00000242485
AP000356.1,ENSG00000230947
SLC39A9,ENSG00000029364
MTCO3P45,ENSG00000232128
AL022476.1,ENSG00000230319
TEKT4,ENSG00000163060
AC018450.2,ENSG00000243733
ZNF750,ENSG00000141579
ZNF736P12Y,ENSG00000232003
UBE2Z,ENSG00000159202
TTTY4B,ENSG00000235412
KLHL7,ENSG00000122550
AL445685.1,ENSG00000223390
AL445685.3,ENSG00000285839
CHST2,ENSG00000175040
TXNDC12,ENSG00000117862
CLIP2,ENSG00000106665
IKBKB,ENSG00000104365
RPSAP11,ENSG00000237433
AC018450.1,ENSG00000241679
AL356432.6,ENSG00000281054
AL356432.4,ENSG00000280658
RPSAP54,ENSG00000213621
RPS24P6,ENSG00000233158
MTCO1P48,ENSG00000237055
OR7E136P,ENSG00000205897
ECRG4,ENSG00000119147
OR7E59P,ENSG00000250561
AC097374.1,ENSG00000259848
C1orf146,ENSG00000203910
AC079804.2,ENSG00000243531
AC079804.1,ENSG00000241539
ALG1L5P,ENSG00000226943
AC017083.1,ENSG00000273064
LINC02536,ENSG00000281270
CTSF,ENSG00000174080
WDR92,ENSG00000243667
FAM86LP,ENSG00000242731
AC079804.3,ENSG00000287860
DNM1P50,ENSG00000259890
AC092104.1,ENSG00000239696
HLTF-AS1,ENSG00000239718
MED28P2,ENSG00000240511
LINC00283,ENSG00000231633
CCDC168,ENSG00000175820
AC133435.1,ENSG00000233597
TFDP2,ENSG00000114126
SF3A3P1,ENSG00000230568
ATRN,ENSG00000088812
ACTBP12,ENSG00000233125
AL157769.1,ENSG00000286312
MTNR1A,ENSG00000168412
STEAP2,ENSG00000157214
TEX30,ENSG00000151287
BPY2B,ENSG00000183795
EFCAB12,ENSG00000172771
AL512791.1,ENSG00000258424
SLC25A5P6,ENSG00000213332
F11-AS1,ENSG00000251165
AC104534.1,ENSG00000268756
ATP13A2,ENSG00000159363
PBX2P1,ENSG00000244171
AC008982.2,ENSG00000269688
HNRNPL,ENSG00000104824
AP000662.1,ENSG00000254602
AC109517.1,ENSG00000287667
MRI1,ENSG00000037757
PLAC8L1,ENSG00000173261
AC018709.1,ENSG00000272297
F11,ENSG00000088926
YPEL4,ENSG00000166793
TXNDC12-AS1,ENSG00000228369
KTI12,ENSG00000198841
IGHV3-38,ENSG00000282425
AC091959.1,ENSG00000239317
AC091959.2,ENSG00000239602
CUTALP,ENSG00000226752
PPP3R1,ENSG00000221823
TIGD1,ENSG00000221944
AC068234.1,ENSG00000259753
CHRNG,ENSG00000196811
AC099328.1,ENSG00000240265
FRMD4B,ENSG00000114541
AC068234.2,ENSG00000263293
AC008686.1,ENSG00000267633
AC040934.1,ENSG00000253347
CSF2RA,ENSG00000198223
AC091133.7,ENSG00000270781
LINC01705,ENSG00000232679
FOXI1,ENSG00000168269
COPS5P1,ENSG00000213187
AC008897.1,ENSG00000242198
AL138731.1,ENSG00000235099
AC010245.1,ENSG00000248881
PNO1,ENSG00000115946
AL356108.1,ENSG00000236230
SNAPC2,ENSG00000104976
CLP1,ENSG00000172409
AC068305.2,ENSG00000257443
AL121970.1,ENSG00000236389
QRSL1P2,ENSG00000227613
DDIT4-AS1,ENSG00000269926
POLK,ENSG00000122008
DDIT4,ENSG00000168209
KRT18P41,ENSG00000253219
AL513314.1,ENSG00000226643
RPS6P22,ENSG00000244390
AC068305.1,ENSG00000257288
LINC01187,ENSG00000249601
CICP13,ENSG00000234419
PSMD5,ENSG00000095261
AL021939.1,ENSG00000213117
MRPL53P1,ENSG00000235299
CAPZA1,ENSG00000116489
AC015982.2,ENSG00000272606
PPP4R3B,ENSG00000275052
AC244517.5,ENSG00000279047
C19orf53,ENSG00000104979
AL021578.1,ENSG00000275894
SDC4,ENSG00000124145
AC244517.9,ENSG00000279558
PCDHB2,ENSG00000112852
SHLD2,ENSG00000122376
AC116366.3,ENSG00000283782
PPIAP64,ENSG00000236259
AC017083.2,ENSG00000273275
ERH,ENSG00000100632
AC017083.3,ENSG00000273398
FIG4,ENSG00000112367
OTUD6B-AS1,ENSG00000253738
LATS2-AS1,ENSG00000233851
LINC02863,ENSG00000238160
LATS2,ENSG00000150457
DIRAS2,ENSG00000165023
AC116366.2,ENSG00000234290
IL13,ENSG00000169194
RPAP1,ENSG00000103932
PCDHB1,ENSG00000171815
OTUD6B,ENSG00000155100
ULK4P2,ENSG00000260128
GLUD1,ENSG00000148672
RPL6P12,ENSG00000214671
AC096741.1,ENSG00000251171
RPS12P23,ENSG00000180172
TIMM44,ENSG00000104980
IPPKP1,ENSG00000225585
AL513314.2,ENSG00000276997
SMIM25,ENSG00000224397
RPL12P39,ENSG00000237314
LINC01924,ENSG00000267134
SH3RF1,ENSG00000154447
C5orf58,ENSG00000234511
CCDC87,ENSG00000182791
WNT2B,ENSG00000134245
TSBP1,ENSG00000237881
AL161781.2,ENSG00000250850
AL450267.1,ENSG00000258885
MARK2P4,ENSG00000250372
FAM135B,ENSG00000147724
LINC00305,ENSG00000179676
FRAT1,ENSG00000165879
OLFM2,ENSG00000105088
LINC01271,ENSG00000233077
LINC01270,ENSG00000203999
KRT19P3,ENSG00000249681
HNRNPA1P2,ENSG00000225237
SLC35A5,ENSG00000138459
LCP2,ENSG00000043462
TSBP1-AS1,ENSG00000230602
KBTBD6,ENSG00000165572
LINC01538,ENSG00000266952
BTNL2,ENSG00000225845
STEAP1,ENSG00000164647
AC007298.2,ENSG00000257878
AK3P3,ENSG00000230042
IRF1-AS1,ENSG00000197536
TMEM175,ENSG00000127419
AC007298.1,ENSG00000257715
LTA4H,ENSG00000111144
AC114489.2,ENSG00000224409
DFFB,ENSG00000169598
CALM2P3,ENSG00000215482
KBTBD7,ENSG00000120696
LINC02527,ENSG00000227012
AL354760.1,ENSG00000273483
ENOPH1,ENSG00000145293
YTHDC1,ENSG00000083896
AL354696.1,ENSG00000277662
MORF4L1P4,ENSG00000225133
HLA-DRA,ENSG00000230726
ST7L,ENSG00000007341
MTRF1,ENSG00000120662
AC004969.1,ENSG00000238358
AL121655.1,ENSG00000271228
DPY19L2P4,ENSG00000235436
AL592148.2,ENSG00000267305
STEAP2-AS1,ENSG00000227646
RBM43P1,ENSG00000239263
MEMO1,ENSG00000162959
AL132712.2,ENSG00000287346
AL512303.1,ENSG00000232311
AL161945.1,ENSG00000286250
PSORS1C3,ENSG00000224056
AL121902.1,ENSG00000232286
AL132712.1,ENSG00000258534
LINC00637,ENSG00000258735
RPL36P1,ENSG00000230636
GPR6,ENSG00000146360
MFAP3,ENSG00000037749
AL135924.2,ENSG00000235523
BX088580.1,ENSG00000229075
AC004817.3,ENSG00000269927
IL5,ENSG00000113525
HCG27,ENSG00000231281
AL135924.1,ENSG00000233933
ATG3,ENSG00000144848
CKS1BP2,ENSG00000225976
AC004817.2,ENSG00000259907
AL590009.1,ENSG00000286691
AC015961.1,ENSG00000267651
GPRC5B,ENSG00000167191
AL139424.3,ENSG00000284735
AC004817.1,ENSG00000258517
AL139424.2,ENSG00000284642
RGS22,ENSG00000132554
AC004817.5,ENSG00000286423
SP140L,ENSG00000185404
AL160175.1,ENSG00000230801
AC004817.4,ENSG00000269945
AC087072.2,ENSG00000273580
AL136982.3,ENSG00000237280
AC107952.2,ENSG00000272343
PIP4K2C,ENSG00000166908
HLA-DRB9,ENSG00000228260
AC087072.1,ENSG00000270889
AC107952.1,ENSG00000254216
LINC01460,ENSG00000205334
SEPTIN7P3,ENSG00000226102
CR788250.1,ENSG00000232441
CR788250.2,ENSG00000235074
AC083864.5,ENSG00000287893
AC083864.2,ENSG00000232930
CTXN1,ENSG00000178531
ABCA6,ENSG00000154262
AC083864.4,ENSG00000285573
AC083864.1,ENSG00000205745
AL391097.3,ENSG00000286865
COX6CP2,ENSG00000231715
AC010336.5,ENSG00000269139
AL391097.2,ENSG00000227705
AC083864.3,ENSG00000261184
AL354993.1,ENSG00000231703
AL357055.1,ENSG00000233839
MARK2P13,ENSG00000228815
AL109930.1,ENSG00000271774
AL357055.2,ENSG00000236887
AL391097.1,ENSG00000223492
AL354993.2,ENSG00000259723
PPIAP10,ENSG00000224530
AC008982.1,ENSG00000268083
AC008625.1,ENSG00000287695
TH2LCRR,ENSG00000223442
OR7E109P,ENSG00000236316
TSHZ2,ENSG00000182463
AL133230.2,ENSG00000232043
OR7E108P,ENSG00000270432
GALNT10,ENSG00000164574
PTPN1,ENSG00000196396
CHRNA2,ENSG00000120903
AC013268.1,ENSG00000186148
NELFE,ENSG00000229363
MYLK2,ENSG00000101306
ECH1,ENSG00000104823
GFRA1,ENSG00000151892
TUBE1,ENSG00000074935
AL356311.1,ENSG00000233823
AL049548.1,ENSG00000226193
SYNE1-AS1,ENSG00000234577
AL078582.1,ENSG00000284615
AL078582.2,ENSG00000287914
NRG2,ENSG00000158458
AC093690.1,ENSG00000223522
AL354696.2,ENSG00000278390
MRPL33,ENSG00000243147
AC011199.1,ENSG00000280053
GPAA1P1,ENSG00000240069
AC013268.5,ENSG00000283684
SEC24AP1,ENSG00000267361
AC013271.1,ENSG00000284337
HID1-AS1,ENSG00000263586
AC027130.1,ENSG00000261195
SUCLG1,ENSG00000163541
HID1,ENSG00000167861
FTLP19,ENSG00000237913
AC011498.2,ENSG00000267030
IQCK,ENSG00000174628
AC019176.2,ENSG00000253262
AC011498.7,ENSG00000280239
LIMS3,ENSG00000256977
AC011498.3,ENSG00000267255
AC011498.6,ENSG00000267769
DOK7,ENSG00000175920
UBXN6,ENSG00000167671
AC004974.1,ENSG00000285612
KIAA1522,ENSG00000162522
SIPA1L1,ENSG00000197555
AC021171.2,ENSG00000270846
RPL23AP34,ENSG00000225991
AC021171.1,ENSG00000270528
RBKS,ENSG00000171174
SERPINB1,ENSG00000021355
AC012470.1,ENSG00000285587
AC078841.1,ENSG00000271117
SAP18,ENSG00000150459
AC019176.3,ENSG00000273876
AC007718.1,ENSG00000278256
PGRMC2,ENSG00000164040
AC091193.1,ENSG00000271248
LINC02654,ENSG00000226140
MFAP2,ENSG00000117122
SAP30L-AS1,ENSG00000245275
AC046129.1,ENSG00000286351
BABAM2,ENSG00000158019
RPL23AP54,ENSG00000240486
AC004944.1,ENSG00000253510
AC108721.1,ENSG00000258214
AC108721.2,ENSG00000286279
AC084768.1,ENSG00000254007
LINC02448,ENSG00000257230
AC084768.2,ENSG00000275461
DPY30,ENSG00000162961
AC087369.1,ENSG00000253571
AC087369.2,ENSG00000286969
TM4SF5,ENSG00000142484
AC079054.1,ENSG00000253189
AC009435.1,ENSG00000253880
CCN6,ENSG00000112761
CCDC172,ENSG00000182645
KNOP1,ENSG00000103550
TRMT11,ENSG00000066651
ZSWIM4,ENSG00000132003
PDCD11,ENSG00000148843
ZFAND5,ENSG00000107372
RARRES2P2,ENSG00000213543
AGGF1P2,ENSG00000233435
PCDHB16,ENSG00000272674
CLUHP5,ENSG00000230468
SERPINB9P1,ENSG00000230438
AL049597.2,ENSG00000261737
USP8P1,ENSG00000225029
AC084117.1,ENSG00000256006
DUX4L28,ENSG00000279626
RPL3P2,ENSG00000227672
PCDHB5,ENSG00000113209
DUX4L25,ENSG00000280337
DUX4L24,ENSG00000274599
HLA-B,ENSG00000228964
DUX4L23,ENSG00000276964
LDHA,ENSG00000134333
PCDHB3,ENSG00000113205
DUX4L22,ENSG00000277274
SNRPGP6,ENSG00000205433
TMEM150C,ENSG00000249242
AL049569.2,ENSG00000286898
DUX4L21,ENSG00000275610
AL049569.1,ENSG00000226526
DUX4L20,ENSG00000276164
AC244517.7,ENSG00000279375
AC097639.1,ENSG00000261572
ELOCP2,ENSG00000259838
AC244517.6,ENSG00000279068
RAB3A,ENSG00000105649
AC020916.1,ENSG00000267519
VMO1,ENSG00000182853
AC011455.1,ENSG00000269050
AC244517.10,ENSG00000279983
AC097639.2,ENSG00000270377
RINL,ENSG00000187994
VPS35L,ENSG00000103544
CMTM8,ENSG00000170293
PCDHB17P,ENSG00000255622
AC016065.2,ENSG00000253550
AC244517.2,ENSG00000272154
MCPH1-AS1,ENSG00000249898
RSL1D1,ENSG00000171490
RALGAPA1,ENSG00000174373
PCDHB10,ENSG00000120324
AC020916.2,ENSG00000267582
AC244517.11,ENSG00000280029
MPV17L2,ENSG00000254858
TPH2,ENSG00000139287
AL445190.1,ENSG00000240056
KRT18P15,ENSG00000234737
AF287957.1,ENSG00000271743
ALDH8A1,ENSG00000118514
MCPH1,ENSG00000147316
MAP1LC3P,ENSG00000267647
CCDC68,ENSG00000166510
RPS6KA3,ENSG00000177189
NFKB1,ENSG00000109320
PCDHB13,ENSG00000187372
AC067942.1,ENSG00000227304
RPL7AP26,ENSG00000214988
